customer_id,age,gender,marital_status,education,occupation,state,employment_status,annual_income,customer_since,customer_segment,risk_profile,account_type,average_balance,monthly_expenses,monthly_savings,emi,loan_amount,credit_score,debt_to_income_ratio,number_of_accounts,digital_banking_usage,mobile_app_usage,atm_transactions,online_transactions,salary_account,savings_account,credit_card,personal_loan,home_loan,car_loan,gold_loan,fixed_deposit,recurring_deposit,mutual_fund,insurance,demat_account,forex_card,travel_card,total_amount,total_transactions,avg_amount,max_amount,min_amount,annual_income_log,monthly_income_log,monthly_expenses_log,average_balance_log,loan_amount_log,total_amount_log,product_count,has_loan
CUST102417,38.0,Male,,Graduate,Salaried - Private,Kerala,Employed,1566307.26,10.0,Business Owners,Medium,Savings,49961.68,80225.29,-392753.72,442497.61,4955069.0,522.0,1.5,1.0,71.0,69.0,12.0,17.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,477292.35,16,29830.771875,241410.19,1860.49,14.264231981627514,11.77933231639171,11.29260654562441,10.819031605715116,15.415921852790737,13.07588657035974,3,1
CUST104569,35.0,Male,,Graduate,Salaried - Government,Assam,Employed,979638.97,5.0,Young Professionals,Medium,Savings,66538.42,48767.76,13525.68,20501.62,1672274.98,617.0,0.22,6.0,65.0,81.0,4.0,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,35082.3,20,1754.115,6791.83,525.42,13.79494040559607,11.310044974152248,10.79484522291439,11.105549832973011,14.329696118814525,10.465480512757303,2,1
CUST102758,33.0,Male,Married,Diploma,Salaried - Private,,Employed,,,Young Professionals,Medium,Salary,100500.8,42800.4,26659.42,16179.11,1311764.94,582.0,0.15,4.0,60.0,81.0,19.0,32.0,True,True,True,True,True,False,False,True,False,False,False,False,False,True,2061001.0,39,52846.179487179485,88222.97,525.44,,11.613759903376005,10.664326091315292,11.51793091676864,14.086884833180864,14.538702830274842,7,1
CUST101136,43.0,Female,Widowed,Graduate,Self Employed,Karnataka,Self Employed,1244605.72,5.0,Business Owners,High,Savings,188526.28,44683.83,60158.96,0.0,0.0,646.0,0.0,2.0,73.0,60.0,17.0,20.0,True,True,False,True,True,True,False,False,False,False,False,False,False,False,259007.32,11,23546.12,88871.54,1170.25,14.034330150427763,11.549432306595545,10.707389349399618,12.146997996884469,0.0,12.464615463717848,5,0
CUST102513,33.0,Female,Widowed,Post Graduate,Homemaker,Madhya Pradesh,Not Employed,48675.24,15.0,Young Professionals,Low,Savings,4052.23,1866.21,746.47,1333.97,40095.14,490.0,0.3,2.0,77.0,83.0,,32.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,3045.25,13,234.25,602.65,53.01,10.792946305005797,8.308265612631127,7.532200617130632,8.307269373106033,10.59903534930981,8.021666604939416,3,1
CUST101953,21.0,Female,Married,Graduate,Student,Assam,Not Employed,66606.78,1.0,Students,Medium,Salary,10400.36,3124.38,2372.48,0.0,0.0,631.0,0.03,2.0,96.0,96.0,8.0,38.0,True,True,False,False,False,False,True,True,True,False,True,False,False,False,66810.52,23,2904.8052173913043,5686.44,50.0,11.106576666522745,8.621834248325674,8.047311154777821,9.249691845810682,0.0,11.109630799745888,6,0
CUST103938,39.0,Male,Divorced,Graduate,Business Owner,Madhya Pradesh,Self Employed,11150351.7,19.0,High Net Worth Individuals,High,Current,241203.49,553171.33,-30978.2,413940.0,39219439.53,614.0,0.46,4.0,76.0,81.0,6.0,25.0,False,True,False,False,False,False,False,True,False,True,True,False,False,False,2956164.51,13,227397.27,2081792.6,8197.82,16.22698168765711,13.742076019003509,13.22342485944515,12.393400358918953,17.48468311371487,14.899403550687111,4,1
CUST103096,65.0,Male,Widowed,Post Graduate,Retired,Chhattisgarh,Retired,373239.63,4.0,Retired Customers,Low,Current,58135.77,11047.68,2693.44,16963.23,511180.47,482.0,0.51,3.0,24.0,28.0,17.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2454.64,3,818.2133333333334,1442.52,288.09,12.829978611268514,10.34510135227538,9.310066242796767,10.970553617014044,13.144479933344668,7.806142698718603,1,1
CUST100611,33.0,Female,Single,Graduate,Unemployed,Uttar Pradesh,Not Employed,16013.12,3.0,Young Professionals,Low,Current,1206.61,1500.0,-127.08,,0.0,616.0,0.05,4.0,100.0,77.0,10.0,34.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4388.77,12,365.73083333333335,1123.28,75.61,9.68122611204774,7.197008616350403,7.313886831633462,7.096398478686108,0.0,8.387032112897174,2,0
CUST103207,20.0,Female,Single,Graduate,Student,Chhattisgarh,Not Employed,95970.3,2.0,Students,Medium,Savings,8815.16,6189.2,1903.44,0.0,0.0,656.0,0.03,3.0,88.0,96.0,13.0,45.0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,392.85,7,56.121428571428574,85.01,50.0,11.47180446741969,8.987013053777874,8.730722675334386,9.084341680048334,0.0,5.975970126149333,4,0
CUST102208,53.0,Male,Single,Post Graduate,Business Owner,Madhya Pradesh,Self Employed,13922955.566400003,7.0,High Net Worth Individuals,High,Savings,2084092.43,659491.8534999995,372080.52,0.0,0.0,661.0,0.01,4.0,64.0,51.0,17.0,20.0,False,True,False,False,True,False,False,True,True,True,True,False,False,False,2724704.62,16,170294.03875,1898603.33,8575.07,16.44904958732899,13.963015404452602,13.399226414841218,14.54984451290421,0.0,14.817870950886093,6,0
CUST103180,21.0,Female,Single,Graduate,Unemployed,Madhya Pradesh,Not Employed,27422.34,3.0,Young Professionals,Medium,Current,7779.19,1500.0,838.24,0.0,0.0,574.0,0.0,2.0,100.0,91.0,4.0,35.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3356.8,13,258.2153846153846,618.32,58.09,10.219149754596819,7.734646329591678,7.313886831633462,8.959336038468065,0.0,8.119041276602298,1,0
CUST102746,21.0,Male,Divorced,Graduate,Student,Chhattisgarh,Not Employed,66325.4,3.0,Students,Medium,Savings,10266.12,3377.4,2106.7,0.0,0.0,609.0,0.02,4.0,94.0,98.0,6.0,42.0,False,True,False,True,False,True,False,False,True,False,False,False,False,False,983.27,12,81.93916666666667,315.87,50.0,11.102343286962585,8.617603072881941,8.125157503619734,9.236701835162872,0.0,6.891900249658038,4,0
CUST104231,51.0,Male,Married,Graduate,Salaried - Private,Punjab,Employed,2643217.88,4.0,Business Owners,Medium,Savings,358082.0,112192.21,106165.29,0.0,0.0,624.0,1.31,1.0,56.0,22.0,15.0,21.0,False,True,False,False,True,False,False,False,False,True,True,False,False,False,674482.43,17,39675.43705882353,295291.39,1894.7,14.78750800514043,12.30260553206932,11.627977753305464,12.788520082086688,0.0,13.42170238798275,4,0
CUST100958,63.0,Male,Single,Graduate,Business Owner,Maharashtra,Self Employed,5273449.25,,High Net Worth Individuals,Medium,NRI,57898.42,223807.45,-14684.49,228419.72,20424611.15,511.0,0.54,1.0,29.0,18.0,11.0,14.0,False,True,False,False,False,False,False,False,False,True,True,True,False,False,1515966.68,21,72188.88952380953,445120.83,14682.27,15.478195402692041,12.99329082934131,12.318545831073013,10.966462646239757,16.83225120954596,14.231564525695982,4,1
CUST101415,26.0,Male,Divorced,,Salaried - Private,Uttar Pradesh,Employed,681373.53,8.0,Young Professionals,Medium,,140953.74,28847.81,29181.95,0.0,0.0,598.0,0.0,2.0,93.0,100.0,12.0,38.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,15841.63,11,1440.148181818182,7320.66,223.6,13.431867404584652,10.946976942532237,10.269824023251909,11.856194124923253,0.0,9.670459686939608,3,0
CUST104877,18.0,Female,Single,High School,Unemployed,West Bengal,Not Employed,14838.8398,1.0,Young Professionals,Medium,Savings,500.0,1500.0,-790.89,0.0,0.0,534.0,0.0,2.0,81.0,100.0,9.0,32.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4145.92,16,259.12,766.01,97.53,9.605070721514856,7.118899039935025,7.313886831633462,6.2166061010848646,0.0,8.330121169006533,2,0
CUST104129,18.0,Female,Single,Diploma,Student,Madhya Pradesh,Not Employed,97805.23,1.0,Students,Medium,Salary,9036.09,5510.26,2717.66,0.0,0.0,610.0,0.02,2.0,73.0,85.0,13.0,38.0,True,True,True,False,False,True,True,False,True,False,False,False,False,False,98607.04,21,4695.573333333334,8503.41,50.0,11.490743555425551,9.005949877744143,8.614548551140903,9.109092498909574,0.0,11.498908078848542,6,0
CUST100370,48.0,,Single,Diploma,Salaried - Private,,Employed,3076638.24,20.0,,Medium,Savings,168324.08,103424.53,35404.12,112542.1,3576614.88,613.0,0.43,4.0,71.0,55.0,8.0,25.0,False,True,True,True,False,False,False,True,True,False,False,True,False,True,70159.95,11,6378.177272727273,32851.98,1526.69,14.939348403361658,12.454445328897078,11.546607115802825,12.033652388684422,15.089927626397138,11.158547167433298,7,1
CUST100434,19.0,Male,Single,Graduate,Student,Kerala,Not Employed,128082.29,1.0,Students,Medium,Savings,5155.99,10085.97,349.89,0.0,0.0,618.0,0.04,2.0,100.0,100.0,7.0,34.0,False,True,False,False,False,False,True,False,True,True,False,False,False,False,463.48,7,66.21142857142857,101.08,50.0,11.76043603441127,9.27561487221468,9.2189997709253,8.548108354937192,0.0,6.14091850027632,4,0
CUST100092,21.0,Male,Single,High School,,Jharkhand,Employed,1270639.06,2.0,Young Professionals,High,,89636.5,62651.87,23916.9,,1257785.66,597.0,0.22,3.0,94.0,85.0,16.0,34.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,49132.82,15,3275.521333333333,17851.58,1173.64,14.055031315729334,11.570133338698128,11.045364769330831,11.40352903819083,14.044864115215614,10.802302875040562,4,1
CUST101684,52.0,Male,Widowed,Post Graduate,Salaried - Private,Bihar,Employed,,19.0,Business Owners,Medium,Salary,18355.36,51273.29,-15643.47,47479.03,3300164.64,598.0,0.58,4.0,56.0,54.0,8.0,16.0,True,True,True,False,False,True,False,True,False,False,True,False,False,False,2188627.05,39,56118.64230769231,88548.08,302.91,,11.749523615851283,10.844944735940762,9.81773138743834,15.00948321911643,14.598785444296668,6,1
CUST103439,35.0,Female,Married,Diploma,Unemployed,Rajasthan,Not Employed,,15.0,Young Professionals,Low,Savings,230020.53,34506.19,49342.43,0.0,0.0,535.0,0.01,3.0,75.0,68.0,11.0,34.0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,20700.04,15,1380.0026666666668,2739.36,539.38,,8.587778394470114,10.448922987103082,12.345928192219963,0.0,9.93793921953729,3,0
CUST104370,61.0,Female,Married,Graduate,Retired,West Bengal,Retired,572134.51,19.0,Retired Customers,Low,Salary,95889.06,26340.34,20660.58,0.0,0.0,636.0,0.0,1.0,32.0,43.0,13.0,14.0,True,True,True,False,False,False,False,False,False,False,True,False,False,True,1148130.01,27,42523.333703703705,50033.61,522.37,13.257131147898642,10.772243811530453,10.178894847199935,11.470957605864498,0.0,13.953645969559492,5,0
CUST100210,57.0,,Divorced,Graduate,Homemaker,Tamil Nadu,Not Employed,104504.55,14.0,Business Owners,Low,Savings,25333.0,3834.94,4855.52,0.0,0.0,591.0,0.03,3.0,56.0,49.0,12.0,25.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,64660.39,14,4618.5992857142855,20000.0,145.47,11.556995459024561,9.07219377422911,8.252169794587989,10.139902646043577,0.0,11.076919548109919,4,0
CUST102406,22.0,Female,Widowed,Post Graduate,Student,Kerala,Not Employed,40876.79,4.0,Students,,Savings,4381.27,2673.77,650.1,0.0,0.0,596.0,0.02,1.0,96.0,85.0,6.0,32.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,366.77,5,73.354,120.15,50.0,10.618342162750894,8.133704816111441,7.891618674325091,8.385322133957835,0.0,5.907457742775012,4,0
CUST100099,29.0,Female,Widowed,Graduate,Freelancer,Gujarat,Self Employed,1546774.54,11.0,Young Professionals,,Savings,201532.69,75463.23,35284.06,,404902.98,626.0,0.16,4.0,72.0,92.0,,30.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,41120.89,16,2570.055625,4702.79,865.48,14.25168302529829,11.7667834999834,11.231414048135921,12.213711842422953,12.911405231559495,10.624295862107799,3,1
CUST100967,28.0,Female,Divorced,Doctorate,Salaried - Private,Maharashtra,Employed,2146794.54,10.0,Young Professionals,High,Salary,444657.62,111037.38,71997.61,0.0,0.0,682.0,0.01,3.0,91.0,77.0,11.0,42.0,True,False,True,True,True,False,False,False,True,True,True,True,True,True,4341960.03,37,117350.27108108108,187465.46,1179.7,14.579486841771939,12.094585343835293,11.61763118629703,13.00506212067384,0.0,15.283836654253427,10,0
CUST103420,47.0,Male,,Graduate,Salaried - Private,Punjab,Employed,2197073.25,13.0,Business Owners,Medium,Savings,453337.14,118538.76,71239.11,0.0,0.0,636.0,0.04,1.0,81.0,73.0,11.0,35.0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1882796.27,21,89656.96523809523,1324532.51,1814.56,14.602637146881243,12.11773551739345,11.683003710706744,13.02439357192909,0.0,14.44826913853994,4,0
CUST100727,40.0,Male,Widowed,Diploma,Homemaker,Gujarat,Not Employed,126258.61,20.0,Business Owners,Low,Savings,24751.97,4939.69,,0.0,0.0,579.0,0.05,2.0,76.0,,7.0,21.0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,67565.86,19,3556.097894736842,22189.32,78.26,11.746095463052598,9.261275852355936,8.505260276541529,10.116700760797412,0.0,11.120872905139374,4,0
CUST101613,39.0,Male,Married,Diploma,Business Owner,Rajasthan,Self Employed,8979644.77,7.0,High Net Worth Individuals,High,Savings,180432.39,433651.19,-498554.16,836835.06,39855330.0,478.0,1.08,5.0,78.0,77.0,13.0,24.0,False,True,True,False,True,True,False,False,False,True,True,True,True,False,3106917.7,27,115071.02592592592,909921.2,7560.99,16.010470992952463,13.525565567042726,12.979998086255506,12.103116958175658,17.500766730915682,14.949142021312522,8,1
CUST103278,23.0,Female,Married,Post Graduate,Student,Maharashtra,Not Employed,82338.85,5.0,Students,Medium,Savings,4488.33,5537.33,,0.0,0.0,625.0,0.02,3.0,85.0,85.0,12.0,27.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,869.18,13,66.86,120.38,50.0,11.318610473607395,8.833837286130061,8.61944829025462,8.409458749111836,0.0,6.768700086800213,2,0
CUST102051,47.0,Female,Divorced,High School,Business Owner,Gujarat,Self Employed,10564094.86,20.0,High Net Worth Individuals,High,Fixed Deposit Linked,2639419.53,628987.78,243886.33,0.0,0.0,635.0,0.0,2.0,60.0,68.0,15.0,24.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2371369.55,23,103103.02391304348,716074.64,12082.36,16.172971626572302,13.68806601993976,13.351868697685644,14.786069954817558,0.0,14.67897863710467,2,0
CUST102072,19.0,Female,Single,Graduate,Student,Rajasthan,Not Employed,69105.18,1.0,Students,Medium,Savings,3830.26,4763.69,1136.34,0.0,0.0,622.0,0.02,3.0,100.0,83.0,15.0,41.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,568.24,9,63.13777777777778,121.28,50.0,11.143399441357214,8.65865108615519,8.468987756259471,8.250949009795308,0.0,6.344302137815459,1,0
CUST102464,33.0,Female,Single,Post Graduate,Homemaker,Uttar Pradesh,,176933.51,15.0,Young Professionals,Low,,84577.51,6685.67,7982.61,0.0,0.0,654.0,0.0,3.0,90.0,54.0,8.0,33.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,3997.24,12,333.1033333333333,846.29,99.09,12.083534943089077,9.598690517778698,8.807871271352179,11.345435494413517,0.0,8.293609543273623,4,0
CUST102600,19.0,Female,Single,High School,,Rajasthan,Not Employed,35691.23,1.0,Students,Medium,Salary,500.0,1516.36,-284.89,1738.22,118085.3,501.0,0.55,1.0,87.0,100.0,10.0,34.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,37738.34,23,1640.797391304348,3146.76,50.0,10.48268829702035,7.998090070164147,7.324727261676067,6.2166061010848646,11.67917099206958,10.538458330693311,2,1
CUST103754,32.0,Female,Divorced,Graduate,Freelancer,Assam,Self Employed,600160.76,2.0,Young Professionals,Medium,Salary,68988.54,31821.49,,0.0,0.0,661.0,0.0,1.0,77.0,70.0,10.0,33.0,True,True,True,True,False,False,False,False,True,False,False,False,True,True,1198419.13,38,31537.34552631579,52265.36,378.71,13.304954497862735,10.820066242946243,10.367928551501473,11.141710177884935,0.0,13.996514689000547,7,0
CUST103853,31.0,Female,Widowed,Graduate,Freelancer,Tamil Nadu,Self Employed,1056295.96,6.0,Young Professionals,High,Fixed Deposit Linked,274391.39,46865.05,39929.35,0.0,0.0,616.0,0.06,1.0,98.0,85.0,10.0,33.0,False,True,True,True,True,True,False,False,True,False,False,False,True,True,17192.98,12,1432.7483333333332,3134.07,577.56,13.87027991583684,11.385383641865067,10.755048811709289,12.522314441213142,0.0,9.752314601537249,8,0
CUST103254,46.0,Male,Married,Post Graduate,Business Owner,Bihar,Self Employed,,5.0,High Net Worth Individuals,High,Savings,31469.05,43836.4,-17257.44,59102.5,2862434.27,508.0,0.68,4.0,61.0,64.0,12.0,20.0,False,True,False,False,False,False,False,True,False,False,True,True,False,False,1814557.53,13,139581.34846153847,1662134.27,773.01,,13.69162786088944,10.68824261329385,10.356791578871935,14.867183313488516,14.411352761935083,4,1
CUST102399,49.0,Male,Single,Post Graduate,Business Owner,Maharashtra,Self Employed,6791456.11,3.0,High Net Worth Individuals,,NRI,801312.25,226039.21,178924.67,158657.37,13481325.29,643.0,0.32,3.0,69.0,63.0,7.0,24.0,False,True,False,False,False,False,False,True,False,False,True,False,True,True,1827132.76,17,107478.39764705882,736741.59,7564.19,15.73117607297774,13.246271050232485,12.328468182782457,13.594007223259052,16.416816048074384,14.41825904559756,5,1
CUST100459,20.0,Male,Single,Diploma,Student,West Bengal,Not Employed,58646.59,2.0,Students,Medium,Salary,2849.46,4445.79,280.92,0.0,0.0,538.0,0.0,2.0,97.0,88.0,9.0,37.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,117620.17,35,3360.576285714286,5111.85,50.0,10.979301762018258,8.494583508021899,8.399937766548799,7.955235663747323,0.0,11.675224315252349,2,0
CUST104913,26.0,Female,Divorced,High School,Salaried - Private,,Employed,1070850.76,2.0,Young Professionals,High,Salary,181997.91,33940.65,56327.64,0.0,0.0,624.0,0.0,2.0,88.0,100.0,6.0,46.0,True,True,False,False,True,True,False,True,True,False,True,True,False,False,2161719.56,38,56887.35684210526,92923.76,529.48,13.88396492715155,11.399068512154512,10.432398152809837,12.11175597703001,0.0,14.586415018133899,8,0
CUST100423,32.0,Male,Married,High School,Salaried - Private,Delhi,Employed,1703284.4,2.0,Young Professionals,Medium,Savings,253220.66,54419.88,,0.0,0.0,681.0,0.0,6.0,84.0,71.0,10.0,41.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,59081.93,19,3109.575263157895,17190.44,559.61,14.34806953221562,11.863169363998013,10.904503182732038,12.442020510617088,0.0,10.986697329186743,3,0
CUST101406,18.0,Female,Single,Graduate,Student,Punjab,Not Employed,135245.81,1.0,Students,Medium,Salary,19525.19,6831.8,4392.03,0.0,0.0,550.0,0.02,2.0,94.0,100.0,11.0,26.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,136336.38,20,6816.819,11799.9,50.0,11.814856610478634,9.330030920505886,8.829489824631937,9.879511920353863,0.0,11.822887828067913,4,0
CUST103737,39.0,Female,Single,Graduate,Self Employed,Rajasthan,Self Employed,1025892.37,1.0,Business Owners,High,Savings,32281.68,60308.68,-347.83,25072.1,1798321.74,542.0,0.35,6.0,73.0,,16.0,40.0,False,True,False,True,True,False,True,True,True,False,True,False,False,False,221991.53,9,24665.72555555556,79713.13,1460.3,13.841074371436733,11.356178434205667,11.00724790051154,10.382286142481611,14.402364977349432,12.310399011639639,7,1
CUST102563,,Male,Single,Doctorate,Student,Karnataka,Not Employed,26090.48,1.0,Students,Medium,Savings,2089.0,1743.76,408.64,0.0,0.0,610.0,0.0,1.0,90.0,81.0,13.0,42.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,427.86,6,71.31,101.44,50.0,10.169364103237092,7.684880490586105,7.464372289360991,7.644919344958857,0.0,6.061130525341085,2,0
CUST100354,36.0,Male,Divorced,Post Graduate,Business Owner,Maharashtra,Self Employed,7098629.22,7.0,High Net Worth Individuals,High,Savings,282358.75,232127.1,-522718.86,886814.51,40314913.18,532.0,1.46,2.0,71.0,79.0,7.0,36.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1588314.29,8,198539.28625,825184.13,6247.6,15.775412396638218,13.29050728799143,12.355044653439283,12.550937246114485,17.512232037362793,14.27818444642175,2,1
CUST101164,80.0,Male,Widowed,Doctorate,Unemployed,Odisha,Not Employed,28545.05,14.0,Business Owners,Low,Current,10397.11,1500.0,840.8,0.0,0.0,567.0,,2.0,3.0,10.0,15.0,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,64877.17,17,3816.304117647059,20000.0,115.77,10.259273851747068,7.774750719131415,7.313886831633462,9.249379337845197,0.0,11.080266482472881,1,0
CUST100824,45.0,Male,Widowed,Diploma,Homemaker,Telangana,Not Employed,87836.53,8.0,Business Owners,Low,Salary,12920.1,3742.12,3529.93,0.0,0.0,676.0,0.0,2.0,43.0,63.0,14.0,19.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,424870.19,42,10115.956904761904,188823.65,101.75,11.38324413704017,8.89846259678721,8.227674767235568,9.466616913031332,0.0,12.959541319614875,3,0
CUST101695,41.0,Male,Widowed,Post Graduate,Salaried - Government,Odisha,Employed,1109582.48,8.0,Business Owners,Medium,,72967.08,39872.97,5676.82,45506.67,4432318.06,649.0,0.43,3.0,78.0,50.0,12.0,19.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,337473.06,22,15339.684545454546,130021.97,1089.1,13.919495259623911,11.434598559465908,10.593479009032524,11.197777364230406,15.304433494890297,12.729243927081638,1,1
CUST104352,48.0,Male,Widowed,Doctorate,Business Owner,Bihar,Self Employed,,12.0,High Net Worth Individuals,High,Current,63446.23,30671.05,3991.3,51861.47,5075732.84,533.0,0.64,1.0,47.0,38.0,15.0,22.0,False,True,True,False,True,False,False,True,False,False,True,False,True,True,327059.62,17,19238.801176470588,141276.87,1082.88,,13.159599699879216,10.331107095435375,11.057963815767184,15.439981671453474,12.69790081496122,7,1
CUST104603,44.0,Female,Single,Post Graduate,Homemaker,Assam,Not Employed,55324.49,12.0,Business Owners,,Savings,7191.24,2654.91,1571.13,353.56,20000.0,529.0,0.07,1.0,58.0,90.0,19.0,34.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,65687.72,18,3649.317777777778,20000.0,168.16,10.920989021635565,8.436280271884836,7.884542624480027,8.880757946006245,9.90353755128617,11.092682500234655,4,1
CUST104907,36.0,Female,Divorced,Graduate,Business Owner,Uttar Pradesh,,7133835.58,10.0,High Net Worth Individuals,High,Current,2323079.7,280635.64,312557.75,,0.0,724.0,0.0,2.0,85.0,75.0,8.0,,False,False,False,False,True,True,False,True,False,True,True,True,False,False,2348144.47,11,213467.67909090908,1074009.09,18084.67,15.780359737433665,13.295454632395305,12.544816015460304,14.658404750710055,0.0,14.669136412866198,6,0
CUST100381,68.0,Male,Widowed,Graduate,Retired,Punjab,Retired,284225.73,20.0,Retired Customers,Low,Salary,10573.75,8502.05,-1033.99,15818.68,346300.56,540.0,0.65,3.0,40.0,12.0,17.0,8.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,1224514.94,28,43732.67642857143,680709.62,215.36,12.557527543705849,10.072659700211629,9.048180201646053,9.266224362973094,12.755065235145022,14.01805617284782,4,1
CUST104911,23.0,Female,Divorced,Graduate,Student,Uttar Pradesh,Not Employed,71784.0,5.0,Students,Medium,Salary,9435.88,3440.43,2629.23,0.0,0.0,599.0,0.0,4.0,95.0,100.0,9.0,31.0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,144735.27,30,4824.509,6268.52,50.0,11.181430819561795,8.696677393390031,8.143642361663522,9.152380696035006,0.0,11.882668537741228,5,0
CUST102646,24.0,Male,Married,Post Graduate,Freelancer,Madhya Pradesh,Self Employed,862806.79,6.0,Young Professionals,High,NRI,21367.12,42066.4,-5679.99,35305.35,1087708.28,568.0,0.51,1.0,81.0,83.0,7.0,,False,True,True,False,False,False,True,False,True,False,False,False,True,True,23415.81,15,1561.054,3627.63,584.94,13.667947222200006,11.18305337935391,10.647028372915786,9.969655370648232,13.89958446480982,10.061209419505591,6,1
CUST103739,41.0,Male,Single,Graduate,Salaried - Government,,Employed,1048825.41,4.0,Business Owners,Medium,Savings,307608.96,35427.74,,0.0,0.0,643.0,0.01,2.0,82.0,88.0,7.0,38.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,181362.14,10,18136.214,67751.68,620.02,13.863182392274007,11.378286258946973,10.475278634145003,12.636587895803329,0.0,12.10825659866188,1,0
CUST100559,47.0,Male,Widowed,Graduate,Salaried - Government,Tamil Nadu,Employed,1414946.76,15.0,,,Savings,46053.48,50502.54,-42547.26,110042.03,2364459.2,559.0,0.9,1.0,61.0,37.0,18.0,22.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,23428.03,11,2129.820909090909,4511.59,569.3,14.162603169650048,11.677704293970429,10.829798711816531,10.737580322510695,14.676060308613131,10.061731130730202,3,1
CUST100084,,Female,Widowed,Graduate,Self Employed,Uttar Pradesh,Self Employed,913979.76,15.0,Business Owners,Medium,Salary,119965.77,33153.52,40548.25,0.0,0.0,604.0,0.01,1.0,76.0,64.0,13.0,21.0,True,True,True,True,True,False,False,False,False,False,True,False,False,False,2004196.89,44,45549.92931818182,79617.65,266.03,13.725564799886499,11.240670185290362,10.408934336243787,11.694970066749017,0.0,14.510754483816669,6,0
CUST103356,67.0,Male,Widowed,High School,Retired,Punjab,Retired,464041.8,13.0,Retired Customers,Low,Salary,75823.66,13589.0,,0.0,0.0,633.0,0.05,2.0,36.0,24.0,14.0,13.0,True,True,True,False,False,False,False,False,False,False,True,False,False,True,918499.19,27,34018.48851851852,40487.22,374.63,13.047732068333728,10.562849122974772,9.51708950714519,11.236178848537497,0.0,13.730497390496305,5,0
CUST101594,23.0,Female,Widowed,Post Graduate,Salaried - Government,Tamil Nadu,Employed,1092340.46,5.0,Young Professionals,Medium,Salary,19201.76,67422.23,-73568.01,101299.36,3032836.69,501.0,1.04,2.0,63.0,93.0,7.0,35.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2192895.55,35,62654.15857142857,95568.17,676.41,13.90383407871663,,11.118744896272924,9.862809297684832,14.925009270566814,14.600733853464735,2,1
CUST103558,44.0,Female,Married,High School,Business Owner,Uttar Pradesh,Self Employed,7923191.13,1.0,High Net Worth Individuals,High,Fixed Deposit Linked,382102.12,488273.96,-306988.23,491112.02,34753493.07,564.0,0.74,2.0,,65.0,14.0,19.0,False,True,False,False,True,False,False,True,False,True,True,True,False,False,1374039.26,18,76335.51444444444,475079.63,10169.44,15.88530472930627,13.400399471632982,13.098633968784041,12.853445798803381,17.363790673697363,14.133266052645201,6,1
CUST102432,57.0,Male,Single,Graduate,Salaried - Private,Punjab,Employed,1212594.75,16.0,Business Owners,Medium,Salary,298933.87,45781.79,53256.41,0.0,0.0,,0.0,4.0,51.0,58.0,21.0,23.0,False,True,False,False,True,False,True,True,False,False,True,False,False,False,2875169.32,43,66864.40279069767,205624.15,806.1,14.008273867748047,11.523376264627396,10.731663535293082,12.607981002558319,0.0,14.871622472197997,5,0
CUST101740,35.0,Male,Married,Graduate,Salaried - Private,West Bengal,Employed,1729623.53,17.0,Young Professionals,Medium,Salary,323011.79,90088.0,57412.03,0.0,0.0,732.0,,4.0,79.0,74.0,11.0,27.0,True,True,False,True,False,False,False,False,True,False,True,False,False,False,3495070.77,39,89617.19923076923,151061.72,1071.42,14.363414908236447,11.87851458928219,11.408553349572781,12.685447198944052,0.0,15.066864468489278,5,0
