customer_id,age,gender,marital_status,education,occupation,state,employment_status,annual_income,monthly_income,customer_since,customer_segment,risk_profile,account_type,average_balance,monthly_expenses,monthly_savings,emi,loan_amount,credit_score,debt_to_income_ratio,number_of_accounts,digital_banking_usage,mobile_app_usage,atm_transactions,online_transactions,salary_account,savings_account,credit_card,personal_loan,home_loan,car_loan,gold_loan,fixed_deposit,recurring_deposit,mutual_fund,insurance,demat_account,forex_card,travel_card,total_amount,total_transactions,avg_amount,max_amount,min_amount
CUST103373,31.0,Male,Widowed,Post Graduate,Salaried - Private,Madhya Pradesh,Employed,1330782.02,110898.5,13.0,Young Professionals,Medium,Savings,245206.91,70172.8,40827.67,0.0,0.0,632.0,0.0,3.0,92.0,93.0,7.0,34.0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,31137.5,12,2594.7916666666665,9123.8,606.54
CUST101465,64.0,Male,Single,Doctorate,Retired,Karnataka,Retired,291221.35,24268.45,13.0,Retired Customers,Low,Current,76235.17,9742.96,14430.54,0.0,0.0,673.0,0.01,3.0,36.0,37.0,9.0,17.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1576.22,4,394.055,509.27,234.49
CUST102928,38.0,Male,Widowed,Graduate,Salaried - Private,Gujarat,Employed,2162358.69,180196.56,14.0,Business Owners,High,Savings,505768.44,68165.19,109671.67,0.0,0.0,692.0,0.04,4.0,73.0,57.0,,22.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,694126.75,16,43382.921875,257194.1,2181.77
CUST102911,44.0,Male,Single,Graduate,Unemployed,Rajasthan,Not Employed,23823.93,1985.33,11.0,Business Owners,Low,Savings,3041.16,1500.0,534.84,0.0,0.0,556.0,0.0,4.0,58.0,62.0,7.0,23.0,False,True,False,False,False,False,False,False,True,True,True,False,False,False,66004.33,19,3473.912105263158,20000.0,66.55
CUST100447,30.0,Female,Single,High School,Unemployed,Delhi,Not Employed,,4541.71,5.0,Young Professionals,Low,Savings,193498.32,,42721.19,0.0,0.0,623.0,0.0,5.0,77.0,74.0,8.0,28.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,26800.51,12,2233.3758333333335,8948.13,412.11
CUST101210,23.0,Male,Single,Graduate,Student,Gujarat,Not Employed,6433.33,536.11,5.0,Students,Medium,Current,500.0,1500.0,-969.99,0.0,0.0,576.0,0.0,2.0,86.0,84.0,8.0,37.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,477.62,8,59.7025,90.53,50.0
CUST100774,38.0,Male,Widowed,Post Graduate,Self Employed,Madhya Pradesh,Self Employed,2796503.72,233041.98,11.0,Business Owners,High,Fixed Deposit Linked,869518.62,142944.43,94461.99,0.0,0.0,748.0,0.0,2.0,78.0,67.0,10.0,35.0,False,True,True,False,True,True,True,False,False,False,True,False,False,True,1882619.61,25,75304.7844,836210.31,870.3
CUST102096,46.0,Female,Married,High School,Homemaker,Madhya Pradesh,Not Employed,105572.71,8797.73,5.0,Business Owners,Low,Savings,15560.16,4889.18,2463.67,1403.73,95141.4,624.0,,2.0,74.0,62.0,9.0,28.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,65248.13,18,3624.896111111111,20154.77,110.4
CUST103642,28.0,Male,Widowed,Graduate,Salaried - Private,Punjab,Employed,1586425.31,132202.11,10.0,Young Professionals,High,Salary,178634.64,50949.31,40207.0,45094.52,3333859.05,674.0,0.33,1.0,72.0,95.0,9.0,31.0,True,True,False,True,True,True,False,False,False,False,True,False,False,False,3232254.3,48,67338.63125,138400.76,554.37
CUST103819,57.0,Male,Single,Graduate,Self Employed,Kerala,Self Employed,3336086.9,278007.24,6.0,High Net Worth Individuals,High,Savings,675172.98,150655.86,135080.22,0.0,0.0,642.0,0.0,3.0,56.0,24.0,10.0,10.0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,326000.57,25,13040.0228,32176.55,5321.78
CUST101664,23.0,Female,Married,Graduate,Salaried - Government,Delhi,Employed,727808.1,60650.67,5.0,Young Professionals,Medium,Salary,147151.49,22493.96,39183.39,0.0,0.0,619.0,0.0,3.0,,89.0,4.0,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1516152.85,43,35259.368604651165,63605.4,263.6
CUST104341,39.0,Female,Widowed,Graduate,Salaried - Private,Uttarakhand,Employed,1228021.52,102335.13,13.0,Business Owners,Medium,Salary,336275.07,42729.5,59283.37,0.0,0.0,,0.01,3.0,67.0,76.0,9.0,31.0,True,True,True,False,False,True,False,True,False,False,False,False,True,True,2684854.81,43,62438.48395348837,106290.38,778.39
CUST101226,44.0,Male,Married,Graduate,Self Employed,Delhi,Self Employed,2682188.18,223515.68,15.0,Business Owners,High,Salary,41012.83,158630.27,-180479.67,248788.04,2785196.8,558.0,1.12,3.0,60.0,30.0,13.0,25.0,True,True,True,False,False,False,True,True,False,False,False,False,True,True,5726693.08,38,150702.44947368422,234530.05,3935.11
CUST104996,61.0,Male,Widowed,Graduate,Retired,Tamil Nadu,Retired,541569.64,45130.8,8.0,Retired Customers,Low,NRI,60153.84,28652.11,14974.41,0.0,0.0,596.0,0.0,1.0,44.0,18.0,14.0,13.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,5037.14,4,1259.285,1560.58,937.78
CUST102058,38.0,Female,Single,High School,Business Owner,Odisha,Self Employed,7099396.83,591616.4,4.0,High Net Worth Individuals,High,Current,4432874.96,255941.44,334593.93,0.0,0.0,687.0,0.03,2.0,74.0,89.0,9.0,34.0,False,True,True,False,True,False,False,False,True,True,True,False,False,True,1547598.15,21,73695.15,508478.44,9765.71
CUST100984,30.0,Female,Divorced,Post Graduate,Business Owner,Maharashtra,Self Employed,3935207.24,327933.94,12.0,High Net Worth Individuals,High,Savings,105630.05,178235.35,-281599.61,445874.71,9495733.58,615.0,1.38,4.0,81.0,81.0,13.0,34.0,False,True,True,False,True,False,False,False,True,True,True,True,False,False,1390963.07,23,60476.6552173913,417135.62,5762.91
CUST104376,34.0,Female,Single,Graduate,Business Owner,Tamil Nadu,Self Employed,3699919.21,308326.6,4.0,High Net Worth Individuals,High,Fixed Deposit Linked,94614.58,218119.54,-541199.68,631555.8,13931872.51,529.0,1.5,3.0,88.0,64.0,13.0,33.0,False,True,False,False,True,False,True,True,False,False,True,True,False,False,1024742.79,20,51237.1395,241679.67,4214.21
CUST104379,39.0,Male,Married,Doctorate,Salaried - Government,Delhi,Employed,976835.79,81402.98,13.0,Business Owners,Medium,Fixed Deposit Linked,275959.28,52040.15,,0.0,,640.0,0.0,1.0,72.0,93.0,13.0,39.0,True,True,True,False,False,True,False,False,False,False,True,False,False,False,202625.77,13,15586.597692307692,68608.83,1123.22
CUST100098,21.0,Female,Divorced,Post Graduate,Salaried - Government,Rajasthan,Employed,522140.55,43511.71,3.0,Young Professionals,Medium,Salary,78954.95,24195.1,19064.62,0.0,0.0,642.0,0.0,2.0,,90.0,8.0,31.0,True,True,False,False,False,True,False,False,True,True,True,False,False,False,1055270.5,42,25125.488095238095,45666.04,184.55
CUST104731,18.0,Male,Single,Graduate,Student,Punjab,,126913.22,10576.1,1.0,Students,Medium,Savings,15561.22,8531.68,1786.08,0.0,0.0,,0.02,6.0,94.0,100.0,8.0,38.0,False,True,False,False,False,False,True,True,False,False,True,False,False,False,786.59,13,60.50692307692308,125.23,50.0
CUST103183,56.0,Male,Widowed,Doctorate,Self Employed,Rajasthan,Self Employed,2843502.71,236958.56,6.0,Business Owners,High,Savings,282977.97,169298.32,60279.13,0.0,0.0,635.0,0.0,3.0,56.0,30.0,11.0,14.0,False,True,False,False,True,True,False,True,False,True,True,True,False,False,884007.3,14,63143.37857142857,361155.52,1385.37
CUST103036,27.0,Female,Divorced,Post Graduate,Salaried - Private,Telangana,Employed,1061295.58,88441.3,9.0,Young Professionals,High,Savings,28423.77,50604.5,-27068.0,65116.04,3013401.14,566.0,0.73,1.0,89.0,93.0,7.0,41.0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,47355.38,16,2959.71125,14748.28,574.18
CUST103591,25.0,Male,Married,Graduate,Business Owner,Maharashtra,Self Employed,7819733.84,651644.49,7.0,High Net Worth Individuals,High,Current,521974.2,467120.85,1793.47,210552.32,16207052.77,602.0,0.29,2.0,68.0,95.0,,26.0,False,True,False,False,False,True,True,False,False,True,True,False,True,True,2793039.96,16,174564.9975,896384.3,11899.07
CUST103766,53.0,Female,Divorced,Graduate,Salaried - Government,West Bengal,Employed,951291.69,79274.31,10.0,,Medium,Salary,253741.51,27873.84,40619.71,9842.62,967600.85,679.0,0.12,,63.0,70.0,18.0,24.0,True,True,True,False,False,False,False,False,True,True,True,False,False,False,1918062.99,33,58123.12090909091,83229.02,478.0
CUST101047,43.0,Female,Single,Post Graduate,Freelancer,Telangana,Self Employed,,47813.34,19.0,Business Owners,Medium,Savings,262813.1,40088.93,46119.78,0.0,0.0,551.0,0.01,3.0,64.0,55.0,12.0,21.0,False,True,False,False,True,False,False,True,False,True,False,False,False,False,255303.44,13,19638.726153846153,108661.36,1367.95
CUST104068,64.0,Female,Widowed,High School,Retired,Chhattisgarh,Retired,647182.12,53931.84,7.0,Retired Customers,Low,Savings,145936.6,24797.79,28889.37,0.0,0.0,638.0,0.02,1.0,45.0,20.0,19.0,11.0,False,True,False,False,False,False,False,True,True,False,False,True,False,False,4481.95,6,746.9916666666667,1755.22,189.51
CUST103652,39.0,Female,Married,Graduate,Salaried - Government,Bihar,Employed,940231.76,78352.65,6.0,Business Owners,Medium,Salary,84827.38,34149.78,13861.92,29486.61,,497.0,0.41,2.0,77.0,73.0,7.0,25.0,False,True,False,True,True,False,False,True,False,False,True,False,False,False,2239089.35,38,58923.403947368424,144263.61,780.99
CUST100961,41.0,Female,Widowed,Graduate,Salaried - Private,Gujarat,Employed,1090933.78,90911.15,5.0,Business Owners,Medium,,44061.47,51328.62,-146357.02,186187.7,2119933.55,522.0,1.5,3.0,58.0,45.0,10.0,20.0,False,True,True,False,True,True,True,False,False,False,True,False,False,False,279788.92,10,27978.892,149774.03,1003.27
CUST102076,44.0,Male,Single,High School,Business Owner,Kerala,Self Employed,12651149.13,1054262.43,,High Net Worth Individuals,High,Current,581232.17,561622.39,-1817102.76,2337414.23,50213074.6,558.0,1.5,2.0,71.0,51.0,16.0,21.0,False,True,False,False,True,False,True,True,False,True,True,True,False,False,3939277.82,20,196963.891,1452235.68,14605.55
CUST102566,29.0,Male,Divorced,Graduate,Homemaker,Rajasthan,Not Employed,67110.53,5592.54,11.0,Young Professionals,Medium,Savings,10605.58,3320.65,2373.1,0.0,0.0,,0.0,3.0,78.0,91.0,9.0,41.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,3800.35,15,253.35666666666665,625.05,83.06
CUST100781,21.0,Male,,Post Graduate,Student,Kerala,Not Employed,27142.72,2261.89,3.0,Students,Medium,Savings,4355.51,1542.16,751.41,0.0,0.0,594.0,0.0,1.0,90.0,100.0,10.0,36.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1216.79,14,86.91357142857143,278.66,50.0
CUST102292,60.0,Male,Divorced,Graduate,Self Employed,Tamil Nadu,Self Employed,3297678.37,274806.53,,High Net Worth Individuals,Medium,Savings,623788.62,139365.15,133423.45,0.0,0.0,626.0,0.03,1.0,38.0,35.0,14.0,21.0,False,True,True,True,True,False,False,True,False,True,True,True,False,False,192044.67,15,12802.978,21894.5,4940.92
CUST103126,,Male,Married,Graduate,Business Owner,Kerala,Self Employed,10383707.84,865308.99,1.0,High Net Worth Individuals,High,Fixed Deposit Linked,284230.09,340516.95,-266494.89,811423.84,47138382.85,559.0,0.91,2.0,63.0,64.0,19.0,25.0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,3459822.61,32,108119.4565625,917372.68,14062.29
CUST104421,33.0,Male,Widowed,Post Graduate,Salaried - Private,Tamil Nadu,Employed,1372558.71,114379.89,3.0,Young Professionals,Medium,Savings,306336.5,41102.28,61360.99,14953.57,1299646.72,587.0,0.11,4.0,78.0,74.0,10.0,31.0,False,True,False,False,True,True,False,True,False,False,True,True,False,False,49586.07,11,4507.824545454546,18248.78,689.01
CUST103404,43.0,Male,Married,Graduate,Business Owner,Chhattisgarh,Self Employed,5648026.38,470668.86,13.0,High Net Worth Individuals,High,Savings,250219.2,280392.14,36434.27,153607.48,15272152.12,641.0,0.37,1.0,58.0,58.0,12.0,18.0,False,True,False,True,True,False,False,True,False,True,True,False,False,False,1880064.11,30,62668.80366666667,507152.85,6823.72
CUST103574,42.0,Female,Divorced,,Unemployed,Karnataka,Not Employed,34460.8,2871.73,13.0,Business Owners,Low,Current,14143.08,1500.0,1427.59,0.0,0.0,,0.03,1.0,72.0,81.0,14.0,32.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,65045.82,16,4065.36375,20000.0,103.02
CUST100650,68.0,,Divorced,High School,Retired,Rajasthan,Retired,286152.16,23846.01,3.0,Retired Customers,Low,Savings,48849.43,8350.14,15878.61,0.0,0.0,624.0,0.0,2.0,24.0,23.0,23.0,9.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1501.56,4,375.39,437.5,289.36
CUST101170,21.0,Female,Single,Post Graduate,Student,Bihar,Not Employed,71777.03,5981.42,3.0,Students,Medium,Fixed Deposit Linked,7963.28,5010.48,818.07,0.0,0.0,650.0,0.0,5.0,97.0,100.0,13.0,56.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,548.6,9,60.955555555555556,92.2,50.0
CUST104036,21.0,Male,Widowed,Graduate,Student,Rajasthan,Not Employed,81929.37,6827.45,1.0,Students,Medium,Savings,11914.72,4349.82,2356.43,0.0,0.0,580.0,0.0,2.0,100.0,90.0,7.0,31.0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,324.13,6,54.02166666666667,59.87,50.0
CUST102135,43.0,Male,Single,Graduate,Business Owner,Assam,Self Employed,6727766.22,560647.18,6.0,High Net Worth Individuals,High,Savings,87820.76,346356.47,-432570.01,668822.86,35819528.76,445.0,1.18,1.0,82.0,71.0,8.0,32.0,False,True,False,False,False,False,False,True,True,False,True,False,False,False,1956036.25,22,88910.73863636363,467087.89,9630.48
CUST104003,25.0,Female,Widowed,Graduate,Self Employed,,Self Employed,1626560.98,135546.75,6.0,Young Professionals,High,Savings,222250.86,81444.26,48459.83,0.0,0.0,690.0,0.04,2.0,93.0,100.0,5.0,50.0,False,True,False,False,False,True,True,True,True,True,False,True,False,False,50823.6,16,3176.475,7427.18,899.92
CUST103224,32.0,Male,Single,High School,Salaried - Private,Uttarakhand,Employed,2343064.26,195255.35,11.0,Young Professionals,High,Salary,51745.62,83273.33,-26103.16,138524.73,4109704.87,566.0,0.73,4.0,82.0,79.0,9.0,33.0,True,False,True,False,True,False,False,True,False,True,False,False,True,True,4676756.18,34,137551.65235294116,202181.1,1003.73
CUST100921,36.0,Male,Divorced,Graduate,Salaried - Private,Madhya Pradesh,Employed,1396337.81,116361.48,9.0,Business Owners,Medium,Salary,43766.64,56443.83,-148109.29,209448.89,4439626.84,533.0,1.5,4.0,79.0,96.0,12.0,41.0,True,True,True,True,False,True,False,False,True,False,False,False,False,True,3034601.12,38,79857.92421052631,121655.9,1014.3
CUST104535,39.0,Male,Married,,Salaried - Government,Telangana,Employed,671029.14,55919.1,19.0,Business Owners,Medium,Savings,134611.13,31989.09,24750.08,0.0,0.0,601.0,0.0,3.0,60.0,76.0,10.0,26.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,186455.03,13,14342.694615384615,84168.52,659.23
CUST100552,18.0,,Single,High School,Unemployed,Madhya Pradesh,Not Employed,34343.4,2861.95,1.0,Young Professionals,Medium,Current,8972.61,,690.31,0.0,0.0,472.0,0.0,4.0,99.0,100.0,4.0,39.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3791.71,12,315.97583333333336,627.91,93.95
CUST100752,34.0,,Single,Graduate,Business Owner,Maharashtra,Self Employed,13431889.72,1119324.14,2.0,High Net Worth Individuals,High,Current,6629349.32,631594.51,467304.13,0.0,0.0,720.0,0.0,2.0,84.0,74.0,14.0,37.0,False,True,True,True,False,False,False,True,False,False,True,False,True,True,1981585.88,19,104293.99368421052,662285.48,9050.6
CUST102056,39.0,Male,,Post Graduate,Salaried - Private,Maharashtra,Employed,1609282.93,134106.91,7.0,Business Owners,Medium,Salary,235786.87,86171.35,52547.1,0.0,,671.0,0.0,3.0,84.0,41.0,9.0,23.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,3605384.51,44,81940.55704545454,140059.28,1166.73
CUST104798,33.0,Female,Widowed,Graduate,Salaried - Private,Gujarat,Employed,2293367.76,191113.98,15.0,Young Professionals,High,Fixed Deposit Linked,266697.78,70430.86,18836.39,99070.37,8500059.04,617.0,0.52,3.0,100.0,82.0,15.0,37.0,False,True,True,False,False,True,False,True,False,False,True,True,False,True,70900.89,14,5064.3492857142855,17351.92,798.99
CUST103402,46.0,Male,Single,Graduate,,Maharashtra,Not Employed,48731.58,4060.97,15.0,Business Owners,Low,Salary,14628.99,1710.69,2345.66,0.0,,640.0,0.0,1.0,55.0,28.0,18.0,19.0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,160808.07,34,4729.649117647059,20000.0,150.72
CUST102534,25.0,Male,Single,Graduate,Business Owner,Kerala,Self Employed,6742007.11,561833.93,7.0,High Net Worth Individuals,High,Current,494180.32,291318.55,-247197.38,497624.34,15732709.84,599.0,0.86,1.0,97.0,85.0,14.0,34.0,False,True,False,False,True,True,False,True,False,True,True,True,True,False,2505044.05,20,125252.2025,922727.58,4892.36
CUST104600,43.0,Male,Widowed,Graduate,Self Employed,Uttar Pradesh,Self Employed,760283.12,63356.93,16.0,Business Owners,Medium,Salary,78568.78,28080.94,14292.43,20148.78,1904246.79,555.0,0.35,3.0,63.0,63.0,7.0,22.0,True,True,True,False,False,True,False,False,True,True,False,False,False,True,1708131.81,38,44950.837105263156,74219.17,1138.88
CUST103030,18.0,Male,Single,Post Graduate,Student,Karnataka,Not Employed,37666.5,3138.88,1.0,Students,Medium,Savings,609.52,1807.67,-52.5,1351.02,41804.15,554.0,0.45,1.0,99.0,100.0,8.0,43.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,268.12,5,53.624,59.91,50.0
CUST102908,21.0,Female,Widowed,High School,Student,Odisha,Not Employed,99749.35,8312.45,3.0,Students,Medium,Current,27116.4,5805.17,2381.17,0.0,0.0,612.0,0.0,1.0,100.0,84.0,5.0,28.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1014.61,10,101.461,196.26,50.0
CUST102451,47.0,Female,Married,Post Graduate,Self Employed,Maharashtra,Self Employed,1822429.3,151869.11,4.0,Business Owners,Medium,Savings,397097.56,76241.19,79440.93,0.0,,633.0,0.0,2.0,56.0,65.0,13.0,26.0,False,True,False,False,True,False,False,False,False,True,True,False,True,True,502260.75,12,41855.0625,267890.73,1541.62
CUST102078,34.0,Female,Widowed,Graduate,Self Employed,Tamil Nadu,Self Employed,2295098.08,191258.17,16.0,Business Owners,High,Fixed Deposit Linked,448017.39,101291.09,96218.31,0.0,0.0,694.0,0.0,4.0,83.0,63.0,9.0,26.0,False,True,False,False,False,True,False,False,True,True,False,True,False,False,985574.7,16,61598.41875,318024.76,1691.01
CUST104118,56.0,Male,Divorced,Graduate,Salaried - Private,Madhya Pradesh,Employed,1894453.71,157871.14,4.0,Business Owners,Medium,Salary,67824.36,111503.28,-29348.03,69353.14,2038632.57,566.0,0.47,2.0,57.0,17.0,17.0,12.0,True,True,True,False,True,False,False,False,False,True,True,True,False,False,4275231.29,49,87249.6181632653,250901.08,1654.47
CUST104444,23.0,Male,Married,Graduate,Salaried - Government,Chhattisgarh,Employed,888230.46,74019.21,2.0,Young Professionals,Medium,Salary,15861.45,,-42895.27,,22187631.11,496.0,1.06,2.0,96.0,89.0,10.0,25.0,True,True,True,False,False,False,False,False,False,True,True,True,True,True,1786553.68,41,43574.48,77465.63,372.14
CUST103999,58.0,Female,Divorced,Post Graduate,Business Owner,Uttar Pradesh,Self Employed,7074592.38,589549.36,2.0,High Net Worth Individuals,High,Current,2465270.93,349435.61,254652.16,0.0,0.0,633.0,0.0,1.0,56.0,48.0,11.0,26.0,False,True,False,False,True,True,False,True,True,True,True,True,True,True,2229067.09,17,131121.59352941177,673158.3,10410.42
CUST103098,38.0,Male,Single,Graduate,Salaried - Private,,Employed,1005624.41,83802.03,17.0,Business Owners,Medium,Salary,,35567.72,48275.09,0.0,0.0,648.0,0.0,6.0,74.0,93.0,13.0,35.0,True,True,True,False,True,False,False,False,False,False,False,False,True,False,2205296.05,39,56546.05256410257,87749.68,568.15
CUST103869,58.0,Male,,Graduate,Retired,Odisha,Retired,509333.9,42444.49,6.0,Retired Customers,Low,Savings,75791.59,26040.19,15952.58,0.0,0.0,607.0,0.0,2.0,41.0,25.0,14.0,14.0,False,True,False,False,False,False,False,True,False,False,True,True,False,False,1217.34,2,608.67,710.98,506.36
CUST100393,27.0,Female,Divorced,Post Graduate,Salaried - Government,Rajasthan,Employed,718852.4,59904.37,,Young Professionals,Medium,Savings,26569.57,38862.29,667.41,19972.3,1353020.53,596.0,0.35,,93.0,100.0,7.0,35.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,35039.55,22,1592.706818181818,5462.05,212.55
CUST101871,36.0,Male,Married,Post Graduate,Salaried - Private,Karnataka,Employed,1553767.07,129480.59,1.0,Business Owners,Medium,Salary,252042.92,78015.24,48659.97,0.0,0.0,676.0,0.0,5.0,86.0,84.0,8.0,44.0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,2019692.08,27,74803.41037037037,201076.64,1142.77
CUST104448,74.0,Female,Married,,Homemaker,Rajasthan,Not Employed,67596.25,5633.02,10.0,Business Owners,Low,Current,19391.47,3507.74,2290.33,0.0,0.0,552.0,,5.0,7.0,16.0,18.0,8.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,66088.93,19,3478.3647368421052,20000.0,104.31
CUST101198,45.0,Female,Single,Graduate,Business Owner,Kerala,Self Employed,12936795.6,1078066.3,6.0,High Net Worth Individuals,High,Current,313214.27,543286.72,-282507.62,784600.11,56984839.95,584.0,0.7,5.0,43.0,26.0,10.0,14.0,False,True,False,False,True,False,False,True,False,True,True,False,False,False,3653331.01,25,146133.2404,1417192.19,13357.18
CUST104548,65.0,Male,Divorced,Graduate,Retired,Telangana,Retired,606005.27,50500.44,11.0,Retired Customers,Low,Savings,125948.1,23908.89,26776.84,0.0,0.0,,0.0,5.0,27.0,20.0,22.0,5.0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,505.59,1,505.59,505.59,505.59
CUST101012,20.0,Male,Single,Graduate,Student,Telangana,Not Employed,52169.4,4347.45,2.0,Students,Medium,Fixed Deposit Linked,11071.74,3607.97,726.98,0.0,0.0,632.0,0.02,2.0,100.0,87.0,4.0,35.0,False,True,False,False,False,False,False,True,True,False,True,False,False,False,107.91,2,53.955,57.91,50.0
CUST102935,35.0,Male,Widowed,Graduate,Salaried - Private,Bihar,Employed,1265509.04,105459.09,3.0,Young Professionals,Medium,Salary,302659.1,56401.99,45597.6,0.0,0.0,652.0,0.0,6.0,88.0,,5.0,24.0,True,True,True,False,False,False,False,False,True,False,False,False,True,True,2577021.15,37,69649.22027027026,110583.64,948.86
CUST100918,47.0,Male,Married,Post Graduate,Homemaker,Karnataka,Not Employed,41086.49,3423.87,11.0,Business Owners,Low,Current,16683.36,1500.0,1893.05,0.0,0.0,580.0,0.01,1.0,60.0,60.0,14.0,21.0,False,True,True,False,False,False,False,False,False,True,True,False,False,True,67197.1,19,3536.6894736842105,20000.0,132.26
CUST104670,24.0,Male,Married,Doctorate,Salaried - Private,,Employed,1363388.49,113615.71,4.0,Young Professionals,High,,92288.93,74285.25,24568.52,13234.11,989258.86,599.0,0.1,2.0,91.0,98.0,14.0,40.0,False,True,False,True,False,False,False,True,True,True,False,True,False,False,30100.38,13,2315.413846153846,5996.88,906.41
CUST101220,70.0,Male,Married,Post Graduate,Retired,Kerala,Retired,386839.08,32236.59,8.0,Retired Customers,Low,Savings,96229.8,13723.95,18673.9,0.0,0.0,666.0,0.06,1.0,48.0,21.0,10.0,11.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2689.65,4,672.4125,1402.96,206.34
CUST102097,33.0,Female,Married,Graduate,Salaried - Government,Gujarat,Employed,982805.68,81900.47,14.0,Young Professionals,Medium,Salary,20104.69,59824.94,-40346.86,63301.43,1371732.81,571.0,0.76,,80.0,,17.0,36.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1999827.45,41,48776.27926829268,85000.94,555.59
CUST104577,37.0,Male,Widowed,,Business Owner,Maharashtra,Self Employed,5319085.74,443257.15,10.0,High Net Worth Individuals,High,Savings,369524.18,231333.32,30920.14,178527.14,8491006.33,617.0,0.41,5.0,79.0,79.0,13.0,,False,True,False,False,False,False,False,True,False,True,True,False,False,False,2451333.81,30,81711.127,773813.93,4505.93
CUST100678,40.0,Male,Single,High School,Salaried - Government,Tamil Nadu,Employed,1480104.11,123342.01,5.0,Business Owners,Medium,Salary,29458.5,86273.64,-137781.08,172479.83,3665670.43,574.0,1.35,2.0,71.0,76.0,9.0,27.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,3342258.25,40,83556.45625,133911.3,1113.19
CUST103845,51.0,Female,Divorced,Graduate,Freelancer,Punjab,Self Employed,1172100.04,97675.0,20.0,Business Owners,Medium,Savings,163513.48,34711.74,38085.72,24168.34,746205.64,573.0,0.24,1.0,57.0,48.0,14.0,19.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,281240.47,20,14062.0235,137516.59,935.19
CUST100782,18.0,Female,Single,Doctorate,Student,West Bengal,Not Employed,56192.57,4682.71,1.0,Students,Medium,Salary,6187.76,3184.84,1503.99,0.0,0.0,,0.0,2.0,100.0,91.0,8.0,43.0,True,True,False,False,False,False,True,False,True,False,False,False,False,False,56914.08,21,2710.194285714286,4914.52,50.0
CUST103998,40.0,Female,Widowed,Diploma,Salaried - Private,Maharashtra,Employed,2709139.46,225761.62,17.0,Business Owners,High,Savings,84918.58,169135.72,4359.43,57736.37,4305307.07,713.0,0.26,2.0,62.0,59.0,11.0,20.0,True,True,True,False,False,False,False,False,False,True,False,False,True,False,680315.06,16,42519.69125,226450.48,2534.12
CUST102884,35.0,,Divorced,Post Graduate,Salaried - Private,Delhi,Employed,470906.83,39242.24,2.0,Young Professionals,Medium,Savings,10665.68,17910.57,-4538.25,27074.22,1868888.89,529.0,0.75,2.0,87.0,69.0,6.0,34.0,True,True,True,False,False,True,False,False,True,True,False,True,False,False,35900.55,19,1889.5026315789473,13777.55,244.97
CUST104508,32.0,Male,Single,Post Graduate,Salaried - Government,Gujarat,Employed,899795.84,74982.99,14.0,Young Professionals,Medium,Salary,20848.16,51170.92,-24848.65,49416.85,2922018.0,491.0,0.68,1.0,78.0,78.0,6.0,28.0,True,True,True,True,True,False,False,False,False,False,True,False,False,False,1813968.5,38,47736.01315789474,78562.88,540.33
CUST101547,39.0,Female,Divorced,High School,Salaried - Private,Gujarat,Employed,1681130.7,140094.23,2.0,Business Owners,Medium,Fixed Deposit Linked,104729.4,101294.55,-168219.66,209774.55,6283506.52,519.0,1.43,,88.0,63.0,9.0,34.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,232926.58,15,15528.438666666667,82876.77,1044.51
CUST103941,41.0,Female,Widowed,Graduate,Salaried - Government,Maharashtra,Employed,1064913.53,88742.79,5.0,Business Owners,Medium,Fixed Deposit Linked,265803.71,48016.94,,,1034137.91,618.0,0.16,3.0,76.0,66.0,9.0,28.0,False,True,True,False,False,True,True,True,False,False,False,False,False,False,318444.65,20,15922.2325,172648.37,717.73
