Customer_ID,Salary_Account,Savings_Account,Credit_Card,Personal_Loan,Home_Loan,Car_Loan,Gold_Loan,Fixed_Deposit,Recurring_Deposit,Mutual_Fund,Insurance,Demat_Account,Forex_Card,Travel_Card
CUST102598,0,1,1,0,1,1,1,0,0,0,1,0,0,0
CUST104159,1,1,1,0,0,1,1,0,1,0,0,0,1,1
CUST103870,1,1,1,1,0,0,0,1,0,0,0,0,0,1
CUST103428,0,1,0,0,0,1,0,1,0,1,1,1,0,0
CUST102176,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CUST100424,0,1,0,0,0,1,0,0,1,1,0,0,0,0
CUST100392,1,1,0,0,0,0,1,1,0,0,0,1,1,1
CUST104726,1,1,1,0,0,0,0,0,1,0,0,0,0,0
CUST103693,1,1,1,0,0,0,0,1,1,1,1,1,0,0
CUST100104,1,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST103994,0,1,1,1,0,0,0,0,0,0,1,0,1,1
CUST104412,1,0,1,0,0,0,0,0,0,0,0,0,0,1
CUST101948,0,1,1,1,0,0,0,0,0,0,1,0,0,0
CUST101459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST103257,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST102803,0,1,1,0,0,0,1,0,0,1,1,1,1,1
CUST102706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST104789,0,1,1,0,0,1,1,0,1,1,0,0,1,1
CUST101587,1,1,1,0,1,0,0,1,1,1,1,1,0,0
CUST103659,0,1,1,1,0,1,0,0,1,1,1,1,0,1
CUST101731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST104764,0,1,0,0,0,0,0,0,0,0,1,0,1,1
CUST104224,1,1,1,1,0,0,0,0,1,0,1,1,0,0
CUST103681,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101791,1,1,1,0,0,0,0,0,0,0,1,0,0,0
CUST102355,0,1,1,0,0,1,0,1,0,0,1,0,0,1
CUST101940,1,1,1,0,0,0,0,0,1,0,0,0,1,0
CUST100702,0,1,0,0,1,0,0,1,0,0,0,0,1,1
CUST102442,0,1,0,1,0,1,0,1,0,0,0,0,0,0
CUST104375,1,1,0,0,0,0,0,1,1,0,0,1,0,0
CUST100496,1,1,1,0,1,1,1,0,0,0,1,0,0,1
CUST100464,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUST104071,1,1,0,0,1,0,0,0,0,0,1,1,0,0
CUST104333,0,1,0,0,0,1,1,1,0,0,1,0,0,0
CUST100172,1,1,1,0,0,0,0,0,1,0,0,0,1,0
CUST104943,0,1,1,0,0,0,0,0,1,0,0,0,0,0
CUST104796,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST102540,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST103262,0,1,0,1,0,1,0,1,0,1,1,0,1,0
CUST104680,0,1,1,1,0,0,0,0,0,0,1,0,1,1
CUST102260,1,1,0,0,0,0,1,0,1,1,0,1,0,0
CUST102112,0,1,0,0,0,0,0,0,0,0,1,1,0,0
CUST100900,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST101446,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST103573,1,1,1,1,0,0,1,0,0,0,0,0,0,0
CUST100741,0,1,0,0,0,0,1,1,0,0,0,0,1,0
CUST102293,0,1,0,0,1,0,0,0,1,0,1,0,0,0
CUST102452,0,0,0,0,0,0,1,0,1,1,0,0,0,0
CUST102622,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST104078,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CUST101206,0,1,0,0,0,1,0,1,0,0,0,0,0,0
CUST100509,1,1,0,1,0,0,0,0,1,1,0,1,0,0
CUST102620,0,1,0,1,0,0,1,0,1,1,0,0,0,0
CUST102802,1,1,1,0,0,0,0,0,0,0,1,0,0,1
CUST103313,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CUST101549,1,1,1,0,0,0,0,1,1,0,0,0,0,1
CUST104563,1,1,1,1,1,0,0,0,0,1,1,1,0,1
CUST102202,0,1,1,0,1,0,0,1,0,0,1,0,1,0
CUST102566,0,1,0,0,0,0,0,0,0,1,1,0,0,0
CUST103892,0,1,0,1,0,0,0,0,0,1,0,1,0,0
CUST102044,1,1,1,0,1,0,1,0,0,1,1,1,0,1
CUST100767,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST104872,0,1,0,0,1,0,0,1,1,0,1,0,0,0
CUST103738,1,1,1,1,1,0,0,0,1,0,1,0,1,1
CUST100421,0,1,1,0,1,0,0,0,0,0,1,0,0,0
CUST100123,1,1,1,0,0,1,0,0,0,1,0,1,0,0
CUST104162,0,1,0,0,0,1,0,1,1,0,1,0,0,1
CUST102628,1,1,1,1,0,0,0,1,1,0,0,0,0,0
CUST100819,0,1,0,1,0,0,1,1,0,1,0,0,0,0
CUST101403,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST101382,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUST102148,0,1,0,1,0,0,0,1,0,0,1,0,1,1
CUST101575,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST101638,0,1,0,0,0,0,1,1,1,1,1,1,0,0
CUST101795,0,1,1,0,0,0,1,0,0,0,0,0,0,0
CUST104815,1,1,1,0,0,0,1,1,1,0,1,0,0,0
CUST100399,1,1,1,0,0,0,0,0,1,0,0,0,0,0
CUST102310,0,1,0,1,0,0,1,0,0,0,0,0,0,0
CUST100882,0,1,0,1,0,0,0,1,0,0,0,0,0,1
CUST104973,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST102897,0,1,0,1,1,0,0,0,1,0,1,0,0,0
CUST101352,0,1,0,0,0,0,0,0,0,0,1,0,1,0
CUST102742,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CUST104550,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST102130,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST100982,0,1,0,0,1,1,1,0,1,0,1,0,0,0
CUST100456,1,1,1,0,0,1,0,0,1,1,0,0,0,0
CUST104119,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CUST101079,1,1,0,0,0,0,0,1,0,1,1,1,0,0
CUST101950,1,1,1,0,0,0,0,1,0,0,0,0,0,0
CUST104314,1,1,1,0,0,0,0,0,1,0,0,1,1,1
CUST100689,1,1,0,1,0,0,0,0,0,0,0,0,0,0
CUST102429,0,1,0,0,0,0,0,1,1,0,0,0,1,0
CUST100641,1,1,1,0,1,0,0,0,0,0,1,0,1,0
CUST102392,1,1,1,0,1,0,0,0,0,0,1,0,0,0
CUST101953,1,1,0,0,0,0,1,1,1,0,1,0,0,0
CUST102748,1,1,1,1,0,0,0,1,1,0,0,0,1,1
CUST104313,0,1,0,1,0,1,0,0,0,0,0,0,0,0
CUST103435,0,1,0,0,0,0,0,0,0,1,1,0,0,0
CUST103336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST104766,0,1,0,0,0,1,0,1,0,0,0,0,1,0
CUST103370,0,1,0,0,0,0,0,1,0,1,1,1,0,0
CUST101884,0,1,0,1,0,1,0,1,0,0,1,0,0,0
CUST100389,1,1,1,0,0,0,0,0,0,0,1,0,0,0
CUST102494,1,1,0,0,0,0,0,1,1,0,0,0,0,0
CUST103878,0,1,0,0,1,1,1,1,1,0,1,0,0,0
CUST103856,0,1,0,0,0,0,0,1,1,1,0,1,0,0
CUST100845,0,1,0,0,0,0,1,0,0,0,1,0,1,0
CUST100542,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUST100091,1,0,1,0,0,0,0,0,1,0,0,0,0,1
CUST103889,1,1,1,0,1,1,1,1,0,0,1,0,1,1
CUST101979,0,1,0,0,0,0,1,1,0,1,1,0,1,0
CUST102812,1,1,0,0,0,0,0,1,0,0,0,1,0,0
CUST104082,0,1,1,1,0,1,0,0,1,1,0,0,0,1
CUST102902,0,1,1,0,1,1,0,0,0,0,1,1,0,0
CUST102529,0,1,0,0,1,0,0,0,0,1,1,1,0,0
CUST101676,1,1,1,0,0,0,0,0,0,0,1,0,1,1
CUST101048,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUST101960,1,1,1,1,0,1,0,0,0,0,0,0,0,0
CUST102530,1,1,1,0,0,0,0,0,1,0,1,0,1,1
CUST103992,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CUST100237,0,1,1,0,1,1,0,1,0,1,1,1,0,0
CUST103097,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST103488,0,1,0,1,0,0,0,0,0,0,0,0,0,0
CUST101133,1,1,1,0,0,0,0,0,1,0,1,0,0,0
CUST101805,1,0,0,1,0,0,1,0,0,0,0,0,0,0
CUST104317,1,1,1,1,0,1,0,0,1,0,0,1,0,0
CUST100163,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST103492,0,1,0,0,1,0,0,0,1,0,1,0,0,0
CUST104709,0,1,0,0,1,1,0,1,0,1,1,0,0,0
CUST104630,1,1,1,1,0,0,0,0,1,1,0,1,1,1
CUST103453,1,1,0,1,0,1,0,0,1,1,1,1,0,0
CUST103199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST103634,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST103939,1,1,1,1,0,1,0,0,1,1,0,0,0,0
CUST101811,1,1,1,0,0,1,0,0,0,0,1,0,0,1
CUST103649,1,1,0,0,1,0,1,0,1,0,1,0,0,0
CUST104049,0,1,0,0,1,0,0,1,0,0,1,0,0,0
CUST101428,1,1,0,0,1,0,0,1,0,0,1,0,0,0
CUST103613,1,1,1,0,1,0,0,1,0,0,1,0,0,0
CUST103131,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CUST103396,0,1,1,1,0,0,1,0,1,1,0,1,0,1
CUST104460,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST104649,0,1,1,0,0,0,1,1,0,1,1,0,0,1
CUST102820,0,0,0,1,1,0,0,0,0,0,1,0,0,0
CUST101452,0,0,0,1,0,0,1,0,1,0,0,0,0,0
CUST100593,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST100041,1,1,1,1,0,0,0,0,1,0,0,0,0,1
CUST100560,0,1,0,0,1,1,0,1,0,0,0,0,0,0
CUST103273,1,1,1,0,0,0,0,1,0,0,1,1,0,1
CUST103244,0,1,0,1,0,0,0,1,0,0,0,0,0,0
CUST100243,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CUST101339,1,1,1,0,1,0,0,0,0,0,0,0,0,0
CUST102780,1,1,1,0,1,0,1,1,0,0,1,0,0,0
CUST103187,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST103799,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST101442,1,1,1,1,0,0,0,0,0,0,0,0,0,1
CUST100261,0,1,1,1,1,0,1,0,1,0,0,0,0,0
CUST102764,1,1,1,0,0,1,0,0,0,0,0,0,0,0
CUST101689,1,1,1,0,0,1,0,1,0,0,0,0,0,0
CUST101725,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST104792,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST100834,1,1,1,0,0,0,0,1,0,0,1,0,0,0
CUST101866,1,1,1,0,0,0,0,1,1,0,0,1,0,0
CUST102496,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST102010,1,1,1,1,0,1,0,0,0,0,1,0,0,0
CUST100340,0,1,0,0,0,0,1,1,0,0,0,1,0,0
CUST102988,0,1,1,0,1,0,0,1,0,1,1,0,0,0
CUST101601,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST103875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUST104694,0,1,1,0,1,1,0,1,0,0,1,0,0,1
CUST100480,1,0,1,0,0,0,0,0,1,1,0,0,0,1
CUST102825,1,1,0,0,1,0,0,0,1,1,0,0,0,0
CUST104329,1,1,1,1,0,0,0,1,1,0,0,1,0,0
CUST103540,1,1,1,0,1,1,0,0,1,0,0,0,1,0
CUST104638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST103046,1,0,0,1,0,0,0,1,0,0,0,0,0,0
CUST103990,1,1,1,0,0,0,0,0,1,0,0,0,0,0
CUST101766,0,1,0,1,0,0,1,0,0,0,0,0,0,0
CUST104473,0,1,0,0,1,0,0,1,1,0,1,0,0,0
CUST102453,1,1,1,0,0,1,0,0,1,0,0,0,0,0
CUST102877,1,1,1,0,1,0,0,1,0,0,1,0,0,0
CUST103815,0,1,0,0,0,0,0,1,1,0,1,0,0,0
CUST104016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST104677,1,1,1,0,0,0,0,0,1,0,0,0,0,0
CUST103679,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101271,0,1,0,0,0,1,1,0,0,0,1,0,0,0
CUST103077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST104501,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST103094,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST104653,1,1,1,1,0,0,0,0,0,0,1,0,1,1
CUST100347,0,1,0,0,1,0,1,1,0,1,1,0,0,0
CUST103881,1,0,1,1,0,1,0,0,0,0,0,0,1,1
CUST104623,0,1,1,1,0,0,0,0,0,0,0,0,0,0
CUST102562,0,1,0,0,0,0,0,0,0,1,0,1,0,0
CUST104590,1,1,1,0,0,0,0,1,1,1,0,1,0,0
CUST101423,0,1,0,1,0,1,0,1,0,1,1,1,0,0
CUST100656,0,1,0,1,0,1,0,0,0,1,0,1,0,0
CUST102102,1,1,1,0,1,0,0,1,0,1,1,1,1,1
CUST100632,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST102892,1,1,1,0,0,0,0,1,1,0,1,0,0,0
CUST102493,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST102665,1,1,1,0,0,1,0,0,1,0,0,0,0,0
CUST104015,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST103662,0,1,0,1,1,1,0,1,0,0,1,0,0,0
CUST103307,0,1,1,1,0,0,1,0,1,0,0,0,1,1
CUST103096,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST103919,1,1,1,0,1,0,0,0,0,0,0,0,0,0
CUST102500,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CUST101465,0,1,0,0,0,0,0,0,0,1,0,0,0,0
CUST102833,1,1,1,1,0,0,0,0,1,0,0,0,0,0
CUST100115,1,1,1,0,1,0,0,0,1,1,1,1,1,0
CUST101821,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CUST101494,1,1,1,0,1,1,0,1,1,0,1,1,1,1
CUST102401,1,1,0,0,0,1,1,0,1,0,0,0,0,0
CUST101232,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST102661,1,1,1,0,0,1,1,0,0,0,0,0,0,0
CUST104100,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST104573,0,1,0,1,1,1,0,0,1,1,1,0,0,0
CUST101153,0,1,1,0,1,1,1,0,0,1,1,0,1,1
CUST103848,0,1,0,1,1,1,0,0,0,1,1,1,0,0
CUST100057,1,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST104104,1,1,0,1,0,0,0,0,0,0,0,0,0,0
CUST104288,1,1,1,0,0,0,0,0,0,0,1,0,0,0
CUST104945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST101735,0,1,1,0,0,0,0,0,1,0,1,0,1,1
CUST102196,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST103553,1,0,0,1,0,1,0,0,0,0,0,0,0,0
CUST102475,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUST102564,0,1,1,1,0,0,1,1,0,0,0,0,0,0
CUST103158,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST104034,0,1,1,0,1,0,0,1,0,1,1,0,1,1
CUST103655,1,1,1,0,0,0,1,1,1,0,0,0,1,1
CUST100707,1,1,1,0,1,0,1,1,1,1,1,0,0,1
CUST104280,0,1,0,0,0,1,0,1,0,1,0,1,0,0
CUST101093,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104839,0,1,0,0,0,0,1,1,0,1,0,0,0,0
CUST101376,0,1,0,1,0,0,1,0,0,0,0,0,0,0
CUST104913,1,1,0,0,1,1,0,1,1,0,1,1,0,0
CUST100072,1,1,1,0,1,1,0,1,1,1,1,1,1,1
CUST101922,1,1,1,0,0,0,0,0,0,1,0,1,0,0
CUST103173,1,1,1,1,1,1,0,0,0,1,1,0,0,0
CUST101764,1,1,1,1,0,0,0,0,0,0,0,0,1,1
CUST100743,1,1,1,0,0,1,0,0,0,1,0,0,0,0
CUST104318,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST101005,1,1,1,0,0,1,0,0,0,1,0,0,0,0
CUST102668,1,1,1,0,1,1,0,1,1,0,1,0,0,1
CUST101190,0,1,1,0,1,0,0,1,0,1,1,1,0,1
CUST104631,1,0,1,0,1,0,0,1,1,0,1,0,0,0
CUST102601,0,1,1,0,1,0,0,1,0,0,1,0,1,1
CUST101125,1,1,1,1,1,1,0,0,0,0,1,0,0,1
CUST101241,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST104606,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST104130,0,1,0,1,0,0,0,1,1,0,1,0,0,0
CUST103442,1,1,1,1,0,0,1,0,1,0,0,0,0,0
CUST100998,0,1,0,1,1,0,0,0,0,1,0,1,0,0
CUST103386,0,1,0,0,1,0,1,1,0,1,1,0,0,0
CUST102684,0,1,0,1,0,0,0,0,0,0,0,1,0,1
CUST101577,0,1,0,0,1,0,1,1,1,0,1,0,1,1
CUST104790,0,1,0,0,0,0,1,1,0,1,0,0,0,0
CUST101826,0,0,0,0,0,0,0,1,0,1,1,0,1,0
CUST103292,0,1,0,0,1,0,1,0,0,1,1,1,0,0
CUST104989,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST103536,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST100440,1,0,0,0,0,0,0,0,1,1,0,1,0,0
CUST104951,0,1,0,0,0,0,1,1,0,0,1,0,0,0
CUST101100,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CUST104010,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CUST103058,0,1,0,0,1,1,0,0,0,0,1,0,0,0
CUST100649,1,1,0,0,0,1,0,1,0,1,1,0,0,0
CUST101546,0,1,0,0,1,0,1,1,0,1,1,0,0,1
CUST104756,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST103560,0,1,0,0,0,0,0,1,0,1,0,1,0,0
CUST103886,0,1,1,0,1,0,0,0,1,1,1,1,1,1
CUST103741,0,1,0,0,0,0,1,1,0,1,0,0,0,0
CUST100630,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST100672,0,1,1,0,0,0,0,1,0,0,0,0,1,1
CUST101249,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CUST100482,0,0,0,1,0,0,0,1,0,1,0,1,0,0
CUST101584,1,1,1,1,0,0,0,0,0,0,0,0,1,1
CUST103074,0,1,0,0,0,0,0,0,0,0,1,1,0,0
CUST104627,0,1,0,0,0,0,0,0,1,1,0,1,0,0
CUST103038,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST101462,1,1,1,0,0,0,0,0,0,1,1,1,0,0
CUST103929,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CUST103621,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUST102578,1,1,0,0,0,0,0,0,0,1,1,0,0,0
CUST103801,0,1,1,1,1,0,1,1,1,1,1,1,0,1
CUST100049,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CUST104289,0,1,0,0,1,0,0,1,0,1,1,1,1,0
CUST103344,1,1,0,1,0,0,0,0,1,0,1,0,0,0
CUST100858,0,1,1,0,0,0,0,1,1,0,1,0,0,1
CUST101072,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST100719,1,1,1,0,1,0,0,1,0,0,1,1,0,0
CUST103717,1,1,1,0,0,0,0,0,1,0,0,0,1,1
CUST102631,0,0,0,0,0,1,0,0,1,1,0,0,0,0
CUST104873,1,1,0,1,0,0,1,1,1,0,0,0,0,0
CUST101660,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST101656,1,1,1,0,1,1,0,0,0,1,1,1,0,0
CUST102425,0,1,0,0,0,0,0,0,0,1,1,0,0,0
CUST103524,0,1,0,1,1,1,0,1,0,0,1,0,0,0
CUST104229,1,1,0,1,0,0,0,0,1,0,0,1,0,0
CUST104974,0,1,0,0,1,1,0,1,0,0,0,0,0,0
CUST103309,0,1,0,1,0,0,0,0,0,1,1,1,1,0
CUST104476,1,1,0,0,0,0,1,0,1,0,0,0,0,0
CUST103305,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST104751,1,1,1,0,1,0,0,1,1,0,1,0,1,1
CUST104126,0,1,0,0,0,0,0,0,1,0,1,0,1,1
CUST102606,0,1,1,0,0,0,0,0,0,0,1,0,0,0
CUST101385,1,1,1,0,0,0,1,0,0,0,1,0,1,1
CUST103835,1,1,0,0,1,0,0,1,0,1,0,1,0,0
CUST101399,1,1,1,0,1,0,0,1,0,0,0,1,1,1
CUST101195,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST101408,1,1,1,0,0,0,0,1,0,1,0,0,0,0
CUST103824,0,1,1,0,0,0,1,0,0,0,1,0,0,1
CUST101798,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST101475,0,1,0,0,0,1,0,0,1,0,0,0,0,0
CUST104965,1,1,0,1,0,0,0,0,1,0,0,0,0,0
CUST100035,1,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST103541,1,1,0,0,0,0,0,0,0,0,0,0,1,1
CUST102345,1,1,1,1,0,0,0,0,1,0,0,1,0,0
CUST104678,1,1,0,0,0,1,0,1,0,0,0,1,0,0
CUST102359,0,0,1,0,0,0,0,1,0,0,0,0,0,0
CUST102206,0,1,0,0,0,0,1,1,1,1,1,1,0,0
CUST103767,0,1,0,0,1,1,0,1,0,1,1,0,0,0
CUST101286,1,1,1,0,0,0,1,0,0,1,0,1,0,1
CUST100349,0,1,0,1,0,0,0,0,1,0,1,0,0,0
CUST102137,0,1,1,0,0,0,0,0,0,0,0,0,1,1
CUST102691,1,1,0,0,0,1,0,1,0,1,0,1,0,1
CUST104560,0,1,1,1,1,1,1,0,0,0,1,0,0,0
CUST103967,0,1,1,1,0,0,0,0,0,1,0,0,1,1
CUST101681,0,1,0,1,0,0,1,1,0,0,1,1,0,0
CUST104834,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST101443,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUST103243,1,1,1,0,0,0,0,0,1,0,0,0,0,0
CUST101671,0,1,1,0,0,1,0,0,0,1,1,1,0,1
CUST103836,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CUST101179,1,1,0,0,0,0,0,1,0,0,0,0,1,1
CUST102798,1,1,0,0,1,1,0,0,1,0,1,0,0,0
CUST101692,1,1,1,0,1,1,1,0,1,0,1,0,0,0
CUST103956,0,1,1,0,0,0,0,0,1,1,0,0,0,1
CUST100372,1,1,1,0,1,0,1,0,0,0,1,0,0,1
CUST103610,1,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST101916,1,0,1,0,0,0,0,0,1,0,0,0,0,0
CUST101357,0,1,0,1,0,0,0,0,1,0,0,0,0,1
CUST101825,1,1,1,0,0,0,0,0,0,0,0,1,0,0
CUST100786,0,1,1,1,0,0,0,0,0,0,1,0,0,0
CUST100469,0,1,1,0,0,0,1,0,1,1,1,1,0,1
CUST100140,0,1,0,0,0,0,0,1,1,0,0,0,0,0
CUST100788,0,1,0,1,1,1,0,1,1,1,1,0,0,0
CUST100323,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CUST100050,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST100714,1,1,1,0,1,1,0,0,1,0,1,0,0,0
CUST104889,0,1,1,0,1,0,0,0,1,0,1,0,1,1
CUST102840,1,1,1,1,0,0,0,0,0,0,1,1,0,1
CUST102446,0,1,1,0,1,0,0,0,0,1,1,0,0,1
CUST104813,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CUST104419,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST104596,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CUST103015,1,1,0,0,0,0,1,0,1,0,0,0,0,0
CUST102666,1,1,0,0,0,1,0,0,1,0,1,0,0,0
CUST100406,1,1,0,0,0,0,0,0,1,0,1,0,0,0
CUST103724,1,1,1,0,0,0,0,1,0,0,1,0,1,1
CUST101004,1,1,1,0,0,0,0,0,1,0,0,0,1,1
CUST103787,1,1,1,0,1,1,0,0,1,1,1,1,0,0
CUST100890,1,1,1,0,1,1,0,0,0,0,1,1,0,0
CUST102411,0,1,0,0,1,1,0,1,0,0,1,0,0,0
CUST102545,0,1,0,1,0,0,0,0,1,0,0,0,0,0
CUST104833,1,1,1,0,1,0,0,0,1,0,1,0,1,1
CUST102390,0,1,0,0,0,0,0,1,0,1,1,1,0,0
CUST103940,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST100042,0,1,0,1,0,1,0,0,0,1,0,0,0,0
CUST102830,0,1,0,0,0,0,0,1,1,1,0,0,0,0
CUST103965,0,0,0,0,1,1,0,0,1,0,1,0,0,0
CUST100303,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUST104513,1,1,0,0,0,0,0,1,1,0,0,0,0,0
CUST103747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUST100664,1,1,1,0,1,0,0,0,0,0,1,0,0,1
CUST101177,1,1,1,0,0,0,0,0,1,0,0,0,0,0
CUST102676,0,1,0,0,0,0,1,1,0,0,0,0,0,0
CUST101947,0,1,1,1,0,0,0,1,0,0,0,1,0,0
CUST102501,1,1,1,0,1,1,0,0,1,0,1,0,0,0
CUST101473,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST103483,1,1,1,0,1,0,0,0,1,0,1,1,0,0
CUST103520,1,1,1,0,0,0,1,0,1,1,0,0,1,1
CUST102132,0,1,0,0,1,0,0,0,1,0,1,0,0,0
CUST101026,0,1,0,1,1,0,0,0,1,0,1,0,0,0
CUST100961,0,1,1,0,1,1,1,0,0,0,1,0,0,0
CUST102889,0,1,1,0,1,0,0,1,1,1,1,0,1,1
CUST103134,1,1,1,0,1,1,0,1,1,0,1,0,0,0
CUST102009,1,1,0,0,0,0,0,0,0,0,0,0,1,1
CUST102149,0,1,1,0,1,0,0,0,0,1,1,1,1,0
CUST103323,0,1,0,0,1,0,0,1,1,1,1,0,0,0
CUST102338,0,1,0,0,0,0,1,1,0,0,1,0,0,0
CUST103888,0,1,0,0,1,0,0,1,0,1,1,0,0,1
CUST100304,1,1,0,1,0,0,1,0,1,0,1,0,1,0
CUST101440,1,1,1,0,1,1,0,1,0,0,1,0,0,0
CUST101496,0,1,1,0,0,0,1,1,0,1,1,1,1,1
CUST102652,0,1,0,0,1,1,0,0,0,1,1,0,0,0
CUST102875,0,1,0,1,0,1,0,0,0,0,1,0,0,0
CUST100916,0,1,1,0,0,0,0,0,0,0,0,0,1,1
CUST104182,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CUST103721,0,1,0,1,0,0,0,1,1,0,0,0,0,0
CUST102772,1,1,1,1,0,0,0,0,1,0,0,0,0,0
CUST101624,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST103837,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CUST100821,0,1,0,1,0,0,0,0,1,0,0,0,0,0
CUST103964,1,1,1,0,0,0,0,0,1,1,0,1,1,1
